DJALMA SANTOS,MOREIRA Zeze (BRA),SPORTS
Branko STANKOVIC,TIRNANIC Aleksandar (YUG),SPORTS
NILTON SANTOS,MOREIRA Zeze (BRA),SPORTS
Tomislav CRNKOVIC,TIRNANIC Aleksandar (YUG),SPORTS
BRANDAOZINHO,MOREIRA Zeze (BRA),SPORTS
Zlatko CAJKOVSKI,TIRNANIC Aleksandar (YUG),SPORTS
PINHEIRO,MOREIRA Zeze (BRA),SPORTS
Ivan HORVAT,TIRNANIC Aleksandar (YUG),SPORTS
BAUER,MOREIRA Zeze (BRA),SPORTS
Vujadin BOSKOV,TIRNANIC Aleksandar (YUG),SPORTS
JULINHO,MOREIRA Zeze (BRA),SPORTS
Rajko MITIC,TIRNANIC Aleksandar (YUG),SPORTS
DIDI,MOREIRA Zeze (BRA),SPORTS
Bernard VUKAS,TIRNANIC Aleksandar (YUG),SPORTS
BALTAZAR,MOREIRA Zeze (BRA),SPORTS
Branko ZEBEC,TIRNANIC Aleksandar (YUG),SPORTS
PINGA,MOREIRA Zeze (BRA),SPORTS
Milos MILUTINOVIC,TIRNANIC Aleksandar (YUG),SPORTS
RODRIGUES,MOREIRA Zeze (BRA),SPORTS
Dionizije DVORNIC,TIRNANIC Aleksandar (YUG),SPORTS
PAULINHO,MOREIRA Zeze (BRA),SPORTS
Tihomir OGNJANOV,TIRNANIC Aleksandar (YUG),SPORTS
ALFREDO RAMOS,MOREIRA Zeze (BRA),SPORTS
Stjepan BOBEK,TIRNANIC Aleksandar (YUG),SPORTS
ELY DO AMPARO,MOREIRA Zeze (BRA),SPORTS
Branko KRALJ,TIRNANIC Aleksandar (YUG),SPORTS
MAURO RAMOS,MOREIRA Zeze (BRA),SPORTS
Milan ZEKOVIC,TIRNANIC Aleksandar (YUG),SPORTS
DEQUINHA,MOREIRA Zeze (BRA),SPORTS
Lav MANTULA,TIRNANIC Aleksandar (YUG),SPORTS
MAURINHO,MOREIRA Zeze (BRA),SPORTS
Ljubomir SPAJIC,TIRNANIC Aleksandar (YUG),SPORTS
HUMBERTO,MOREIRA Zeze (BRA),SPORTS
Sima MILOVANOV,TIRNANIC Aleksandar (YUG),SPORTS
INDIO,MOREIRA Zeze (BRA),SPORTS
Bruno BELIN,TIRNANIC Aleksandar (YUG),SPORTS
RUBENS,MOREIRA Zeze (BRA),SPORTS
Zlatko PAPEC,TIRNANIC Aleksandar (YUG),SPORTS
VELUDO,MOREIRA Zeze (BRA),SPORTS
Toza VESELINOVIC,TIRNANIC Aleksandar (YUG),SPORTS
CABECAO,MOREIRA Zeze (BRA),SPORTS
Aleksandar PETAKOVIC,TIRNANIC Aleksandar (YUG),SPORTS
Gyula GROSICS,SEBES Gusztav (HUN),SPORTS
Heinz KWIATKOWSKI,HERBERGER Sepp (FRG),SPORTS
Jeno BUZANSZKY,SEBES Gusztav (HUN),SPORTS
Werner KOHLMEYER,HERBERGER Sepp (FRG),SPORTS
Gyula LORANT,SEBES Gusztav (HUN),SPORTS
Hans BAUER,HERBERGER Sepp (FRG),SPORTS
Mihaly LANTOS,SEBES Gusztav (HUN),SPORTS
Horst ECKEL,HERBERGER Sepp (FRG),SPORTS
Jozsef BOZSIK,SEBES Gusztav (HUN),SPORTS
Jupp POSIPAL,HERBERGER Sepp (FRG),SPORTS
Jozsef ZAKARIAS,SEBES Gusztav (HUN),SPORTS
Paul MEBUS,HERBERGER Sepp (FRG),SPORTS
Jozsef TOTH,SEBES Gusztav (HUN),SPORTS
Werner LIEBRICH,HERBERGER Sepp (FRG),SPORTS
Sandor KOCSIS,SEBES Gusztav (HUN),SPORTS
Helmut RAHN,HERBERGER Sepp (FRG),SPORTS
Nandor HIDEGKUTI,SEBES Gusztav (HUN),SPORTS
Fritz WALTER,HERBERGER Sepp (FRG),SPORTS
Ferenc PUSKAS,SEBES Gusztav (HUN),SPORTS
Richard HERRMANN,HERBERGER Sepp (FRG),SPORTS
Zoltan CZIBOR,SEBES Gusztav (HUN),SPORTS
Alfred PFAFF,HERBERGER Sepp (FRG),SPORTS
Bela KARPATI,SEBES Gusztav (HUN),SPORTS
Toni TUREK,HERBERGER Sepp (FRG),SPORTS
Pal VARHIDI,SEBES Gusztav (HUN),SPORTS
Fritz LABAND,HERBERGER Sepp (FRG),SPORTS
Imre KOVACS,SEBES Gusztav (HUN),SPORTS
Herbert ERHARDT,HERBERGER Sepp (FRG),SPORTS
Ferenc SZOJKA,SEBES Gusztav (HUN),SPORTS
Karl MAI,HERBERGER Sepp (FRG),SPORTS
Laszlo BUDAI,SEBES Gusztav (HUN),SPORTS
Karl-Heinz METZNER,HERBERGER Sepp (FRG),SPORTS
Ferenc MACHOS,SEBES Gusztav (HUN),SPORTS
Max MORLOCK,HERBERGER Sepp (FRG),SPORTS
Lajos CSORDAS,SEBES Gusztav (HUN),SPORTS
Berni KLODT,HERBERGER Sepp (FRG),SPORTS
Peter PALOTAS,SEBES Gusztav (HUN),SPORTS
WALTER,HERBERGER Sepp (FRG),SPORTS
Mihaly TOTH,SEBES Gusztav (HUN),SPORTS
Uli BIESINGER,HERBERGER Sepp (FRG),SPORTS
Sandor GELLER,SEBES Gusztav (HUN),SPORTS
Hans SCHAEFER,HERBERGER Sepp (FRG),SPORTS
Geza GULYAS,SEBES Gusztav (HUN),SPORTS
Heinz KUBSCH,HERBERGER Sepp (FRG),SPORTS
Turgay SEREN,PUPPO Sandro (ITA),SPORTS
HONG Dook Jong,KIM Yong Shik (KOR),SPORTS
Ridvan BOLATLI,PUPPO Sandro (ITA),SPORTS
PARK Kyu Chong,KIM Yong Shik (KOR),SPORTS
Barsi DIRIMLILI,PUPPO Sandro (ITA),SPORTS
KANG Chang Gi,KIM Yong Shik (KOR),SPORTS
Mustafa ERTAN,PUPPO Sandro (ITA),SPORTS
LI Sao Nam,KIM Yong Shik (KOR),SPORTS
Cetin ZEYBEK,PUPPO Sandro (ITA),SPORTS
WOO Sang Kwon,KIM Yong Shik (KOR),SPORTS
Rober ERYOL,PUPPO Sandro (ITA),SPORTS
LI Jong Kap,KIM Yong Shik (KOR),SPORTS
Erol KESKIN,PUPPO Sandro (ITA),SPORTS
HAN Chung Wa,KIM Yong Shik (KOR),SPORTS
Suat MAMAT,PUPPO Sandro (ITA),SPORTS
KIM Ji Sung,KIM Yong Shik (KOR),SPORTS
Ismail FERIDUN,PUPPO Sandro (ITA),SPORTS
CHOI Yung Keun,KIM Yong Shik (KOR),SPORTS
Buhran SARGUN,PUPPO Sandro (ITA),SPORTS
LI Ki Joo,KIM Yong Shik (KOR),SPORTS
Lefter KUCUKANDONYADIS,PUPPO Sandro (ITA),SPORTS
YUNG Kook Chin,KIM Yong Shik (KOR),SPORTS
Sukru ERSOY,PUPPO Sandro (ITA),SPORTS
PARK Yae Seung,KIM Yong Shik (KOR),SPORTS
Bulent EKEN,PUPPO Sandro (ITA),SPORTS
LEE Sang Yi,KIM Yong Shik (KOR),SPORTS
Beratligil ALI,PUPPO Sandro (ITA),SPORTS
MIN Byung Dae,KIM Yong Shik (KOR),SPORTS
Dincer MEHMET,PUPPO Sandro (ITA),SPORTS
CHOI Chung Min,KIM Yong Shik (KOR),SPORTS
Nedim GUNAR,PUPPO Sandro (ITA),SPORTS
SUNG Nak Woon,KIM Yong Shik (KOR),SPORTS
Erdem NACI,PUPPO Sandro (ITA),SPORTS
CHUNG Nam Sik,KIM Yong Shik (KOR),SPORTS
Kacmaz AKGUN,PUPPO Sandro (ITA),SPORTS
HAN Heung Chul,KIM Yong Shik (KOR),SPORTS
Berman AHMET,PUPPO Sandro (ITA),SPORTS
CHU Yung Kwang,KIM Yong Shik (KOR),SPORTS
Onarici NECMI,PUPPO Sandro (ITA),SPORTS
PARK Il Kap,KIM Yong Shik (KOR),SPORTS
Aytac KADRI,PUPPO Sandro (ITA),SPORTS
Coskun TAS,PUPPO Sandro (ITA),SPORTS
Gilbert MERRICK,WINTERBOTTOM Walter (ENG),SPORTS
Eugene PARLIER,RAPPAN Karl (AUT),SPORTS
Ron STANIFORTH,WINTERBOTTOM Walter (ENG),SPORTS
Roger BOCQUET,RAPPAN Karl (AUT),SPORTS
Roger BYRNE,WINTERBOTTOM Walter (ENG),SPORTS
Andre NEURY,RAPPAN Karl (AUT),SPORTS
Billy WRIGHT,WINTERBOTTOM Walter (ENG),SPORTS
Heinz BIGLER,RAPPAN Karl (AUT),SPORTS
Jimmy DICKINSON,WINTERBOTTOM Walter (ENG),SPORTS
Oliver EGGIMANN,RAPPAN Karl (AUT),SPORTS
Ivor BROADIS,WINTERBOTTOM Walter (ENG),SPORTS
Willy KERNEN,RAPPAN Karl (AUT),SPORTS
Tommy TAYLOR,WINTERBOTTOM Walter (ENG),SPORTS
Kiki ANTENEN,RAPPAN Karl (AUT),SPORTS
Tom FINNEY,WINTERBOTTOM Walter (ENG),SPORTS
Robert BALLAMAN,RAPPAN Karl (AUT),SPORTS
Bill McGARRY,WINTERBOTTOM Walter (ENG),SPORTS
Jackie FATTON,RAPPAN Karl (AUT),SPORTS
Dennis WILSHAW,WINTERBOTTOM Walter (ENG),SPORTS
Eugen MEIER,RAPPAN Karl (AUT),SPORTS
Jimmy MULLEN,WINTERBOTTOM Walter (ENG),SPORTS
Roger VONLANTHEN,RAPPAN Karl (AUT),SPORTS
Syd OWEN,WINTERBOTTOM Walter (ENG),SPORTS
Walter EICH,RAPPAN Karl (AUT),SPORTS
Stanley MATTHEWS,WINTERBOTTOM Walter (ENG),SPORTS
Georges STUBER,RAPPAN Karl (AUT),SPORTS
Nat LOFTHOUSE,WINTERBOTTOM Walter (ENG),SPORTS
Marcel FLUECKIGER,RAPPAN Karl (AUT),SPORTS
Ted BURGIN,WINTERBOTTOM Walter (ENG),SPORTS
Roger MATHIS,RAPPAN Karl (AUT),SPORTS
Ken GREEN,WINTERBOTTOM Walter (ENG),SPORTS
Charles CASALI,RAPPAN Karl (AUT),SPORTS
Albert QUIXALL,WINTERBOTTOM Walter (ENG),SPORTS
Norbert ESCHMANN,RAPPAN Karl (AUT),SPORTS
Allenby CHILTON,WINTERBOTTOM Walter (ENG),SPORTS
Gilbert FESSELET,RAPPAN Karl (AUT),SPORTS
Ken ARMSTRONG,WINTERBOTTOM Walter (ENG),SPORTS
Ivo FROSIO,RAPPAN Karl (AUT),SPORTS
Bedford JEZZARD,WINTERBOTTOM Walter (ENG),SPORTS
Sepp HUEGI,RAPPAN Karl (AUT),SPORTS
John HAYNES,WINTERBOTTOM Walter (ENG),SPORTS
Marcel MAURON,RAPPAN Karl (AUT),SPORTS
Harry HOOPER,WINTERBOTTOM Walter (ENG),SPORTS
Ferdinando RIVA,RAPPAN Karl (AUT),SPORTS
Giorgio GHEZZI,CZEIZLER Lajos (HUN),SPORTS
Leopold GERNAEY,LIVINGSTONE Doug (SCO),SPORTS
Giovanni GIACOMAZZI,CZEIZLER Lajos (HUN),SPORTS
Marcel DRIES,LIVINGSTONE Doug (SCO),SPORTS
Maino NERI,CZEIZLER Lajos (HUN),SPORTS
Alfons VAN BRANDT,LIVINGSTONE Doug (SCO),SPORTS
Omero TOGNON,CZEIZLER Lajos (HUN),SPORTS
Constant HUYSMANS,LIVINGSTONE Doug (SCO),SPORTS
Fulvio NESTI,CZEIZLER Lajos (HUN),SPORTS
Louis CARRE,LIVINGSTONE Doug (SCO),SPORTS
Egisto PANDOLFINI,CZEIZLER Lajos (HUN),SPORTS
Victor MEES,LIVINGSTONE Doug (SCO),SPORTS
Carlo GALLI,CZEIZLER Lajos (HUN),SPORTS
Rik COPPENS,LIVINGSTONE Doug (SCO),SPORTS
Gino CAPPELLO,CZEIZLER Lajos (HUN),SPORTS
Leopold ANOUL,LIVINGSTONE Doug (SCO),SPORTS
Benito LORENZI,CZEIZLER Lajos (HUN),SPORTS
Joseph MERMANS,LIVINGSTONE Doug (SCO),SPORTS
Ardico MAGNINI,CZEIZLER Lajos (HUN),SPORTS
Poly VAN DEN BOSCH,LIVINGSTONE Doug (SCO),SPORTS
Amleto FRIGNANI,CZEIZLER Lajos (HUN),SPORTS
Pieter VAN DEN BOSCH,LIVINGSTONE Doug (SCO),SPORTS
Guido VINCENZI,CZEIZLER Lajos (HUN),SPORTS
Jozef VLIERS,LIVINGSTONE Doug (SCO),SPORTS
Ermes MUCCINELLI,CZEIZLER Lajos (HUN),SPORTS
Denis HOUF,LIVINGSTONE Doug (SCO),SPORTS
Giovanni VIOLA,CZEIZLER Lajos (HUN),SPORTS
Charles GEERTS,LIVINGSTONE Doug (SCO),SPORTS
Sergio CERVATO,CZEIZLER Lajos (HUN),SPORTS
Henri DIRICKX,LIVINGSTONE Doug (SCO),SPORTS
Giacomo MARI,CZEIZLER Lajos (HUN),SPORTS
Robert VAN KERCKHOVEN,LIVINGSTONE Doug (SCO),SPORTS
Rino FERRARIO,CZEIZLER Lajos (HUN),SPORTS
Raymond AUSLOOS,LIVINGSTONE Doug (SCO),SPORTS
Armando SEGATO,CZEIZLER Lajos (HUN),SPORTS
Jeff VAN DER LINDEN,LIVINGSTONE Doug (SCO),SPORTS
Gino PIVATELLI,CZEIZLER Lajos (HUN),SPORTS
Jo BACKAERT,LIVINGSTONE Doug (SCO),SPORTS
Giampiero BONIPERTI,CZEIZLER Lajos (HUN),SPORTS
Robert MAERTENS,LIVINGSTONE Doug (SCO),SPORTS
Guido GRATTON,CZEIZLER Lajos (HUN),SPORTS
Jean VAN STEEN,LIVINGSTONE Doug (SCO),SPORTS
Leonardo COSTAGLIOLA,CZEIZLER Lajos (HUN),SPORTS
Luc VAN HOYWEGEN,LIVINGSTONE Doug (SCO),SPORTS
Toni TUREK,HERBERGER Sepp (FRG),SPORTS
Sukru ERSOY,PUPPO Sandro (ITA),SPORTS
Fritz LABAND,HERBERGER Sepp (FRG),SPORTS
Ridvan BOLATLI,PUPPO Sandro (ITA),SPORTS
Hans BAUER,HERBERGER Sepp (FRG),SPORTS
Barsi DIRIMLILI,PUPPO Sandro (ITA),SPORTS
Horst ECKEL,HERBERGER Sepp (FRG),SPORTS
Mustafa ERTAN,PUPPO Sandro (ITA),SPORTS
Jupp POSIPAL,HERBERGER Sepp (FRG),SPORTS
Cetin ZEYBEK,PUPPO Sandro (ITA),SPORTS
Karl MAI,HERBERGER Sepp (FRG),SPORTS
Rober ERYOL,PUPPO Sandro (ITA),SPORTS
Max MORLOCK,HERBERGER Sepp (FRG),SPORTS
Erol KESKIN,PUPPO Sandro (ITA),SPORTS
Berni KLODT,HERBERGER Sepp (FRG),SPORTS
Lefter KUCUKANDONYADIS,PUPPO Sandro (ITA),SPORTS
WALTER,HERBERGER Sepp (FRG),SPORTS
Erdem NACI,PUPPO Sandro (ITA),SPORTS
Fritz WALTER,HERBERGER Sepp (FRG),SPORTS
Onarici NECMI,PUPPO Sandro (ITA),SPORTS
Hans SCHAEFER,HERBERGER Sepp (FRG),SPORTS
Coskun TAS,PUPPO Sandro (ITA),SPORTS
Werner KOHLMEYER,HERBERGER Sepp (FRG),SPORTS
Turgay SEREN,PUPPO Sandro (ITA),SPORTS
Herbert ERHARDT,HERBERGER Sepp (FRG),SPORTS
Suat MAMAT,PUPPO Sandro (ITA),SPORTS
Paul MEBUS,HERBERGER Sepp (FRG),SPORTS
Ismail FERIDUN,PUPPO Sandro (ITA),SPORTS
Werner LIEBRICH,HERBERGER Sepp (FRG),SPORTS
Buhran SARGUN,PUPPO Sandro (ITA),SPORTS
Karl-Heinz METZNER,HERBERGER Sepp (FRG),SPORTS
Bulent EKEN,PUPPO Sandro (ITA),SPORTS
Helmut RAHN,HERBERGER Sepp (FRG),SPORTS
Beratligil ALI,PUPPO Sandro (ITA),SPORTS
Richard HERRMANN,HERBERGER Sepp (FRG),SPORTS
Dincer MEHMET,PUPPO Sandro (ITA),SPORTS
Uli BIESINGER,HERBERGER Sepp (FRG),SPORTS
Nedim GUNAR,PUPPO Sandro (ITA),SPORTS
Alfred PFAFF,HERBERGER Sepp (FRG),SPORTS
Kacmaz AKGUN,PUPPO Sandro (ITA),SPORTS
Heinz KUBSCH,HERBERGER Sepp (FRG),SPORTS
Berman AHMET,PUPPO Sandro (ITA),SPORTS
Heinz KWIATKOWSKI,HERBERGER Sepp (FRG),SPORTS
Aytac KADRI,PUPPO Sandro (ITA),SPORTS
Eugene PARLIER,RAPPAN Karl (AUT),SPORTS
Giovanni VIOLA,CZEIZLER Lajos (HUN),SPORTS
Roger BOCQUET,RAPPAN Karl (AUT),SPORTS
Giovanni GIACOMAZZI,CZEIZLER Lajos (HUN),SPORTS
Andre NEURY,RAPPAN Karl (AUT),SPORTS
Omero TOGNON,CZEIZLER Lajos (HUN),SPORTS
Charles CASALI,RAPPAN Karl (AUT),SPORTS
Fulvio NESTI,CZEIZLER Lajos (HUN),SPORTS
Oliver EGGIMANN,RAPPAN Karl (AUT),SPORTS
Ermes MUCCINELLI,CZEIZLER Lajos (HUN),SPORTS
Willy KERNEN,RAPPAN Karl (AUT),SPORTS
Egisto PANDOLFINI,CZEIZLER Lajos (HUN),SPORTS
Kiki ANTENEN,RAPPAN Karl (AUT),SPORTS
Benito LORENZI,CZEIZLER Lajos (HUN),SPORTS
Robert BALLAMAN,RAPPAN Karl (AUT),SPORTS
Ardico MAGNINI,CZEIZLER Lajos (HUN),SPORTS
Jackie FATTON,RAPPAN Karl (AUT),SPORTS
Giacomo MARI,CZEIZLER Lajos (HUN),SPORTS
Sepp HUEGI,RAPPAN Karl (AUT),SPORTS
Armando SEGATO,CZEIZLER Lajos (HUN),SPORTS
Roger VONLANTHEN,RAPPAN Karl (AUT),SPORTS
Amleto FRIGNANI,CZEIZLER Lajos (HUN),SPORTS
Walter EICH,RAPPAN Karl (AUT),SPORTS
Giorgio GHEZZI,CZEIZLER Lajos (HUN),SPORTS
Georges STUBER,RAPPAN Karl (AUT),SPORTS
Guido VINCENZI,CZEIZLER Lajos (HUN),SPORTS
Marcel FLUECKIGER,RAPPAN Karl (AUT),SPORTS
Maino NERI,CZEIZLER Lajos (HUN),SPORTS
Roger MATHIS,RAPPAN Karl (AUT),SPORTS
Carlo GALLI,CZEIZLER Lajos (HUN),SPORTS
Heinz BIGLER,RAPPAN Karl (AUT),SPORTS
Gino CAPPELLO,CZEIZLER Lajos (HUN),SPORTS
Norbert ESCHMANN,RAPPAN Karl (AUT),SPORTS
Sergio CERVATO,CZEIZLER Lajos (HUN),SPORTS
Gilbert FESSELET,RAPPAN Karl (AUT),SPORTS
Rino FERRARIO,CZEIZLER Lajos (HUN),SPORTS
Ivo FROSIO,RAPPAN Karl (AUT),SPORTS
Gino PIVATELLI,CZEIZLER Lajos (HUN),SPORTS
Marcel MAURON,RAPPAN Karl (AUT),SPORTS
Giampiero BONIPERTI,CZEIZLER Lajos (HUN),SPORTS
Eugen MEIER,RAPPAN Karl (AUT),SPORTS
Guido GRATTON,CZEIZLER Lajos (HUN),SPORTS
Ferdinando RIVA,RAPPAN Karl (AUT),SPORTS
Leonardo COSTAGLIOLA,CZEIZLER Lajos (HUN),SPORTS
Roque MASPOLI,LOPEZ Juan (URU),SPORTS
Gilbert MERRICK,WINTERBOTTOM Walter (ENG),SPORTS
Jose SANTAMARIA,LOPEZ Juan (URU),SPORTS
Ron STANIFORTH,WINTERBOTTOM Walter (ENG),SPORTS
William MARTINEZ,LOPEZ Juan (URU),SPORTS
Roger BYRNE,WINTERBOTTOM Walter (ENG),SPORTS
Victor RODRIGUEZ ANDRADE,LOPEZ Juan (URU),SPORTS
Billy WRIGHT,WINTERBOTTOM Walter (ENG),SPORTS
Obdulio VARELA,LOPEZ Juan (URU),SPORTS
Jimmy DICKINSON,WINTERBOTTOM Walter (ENG),SPORTS
Julio ABBADIE,LOPEZ Juan (URU),SPORTS
Stanley MATTHEWS,WINTERBOTTOM Walter (ENG),SPORTS
Oscar MIGUEZ,LOPEZ Juan (URU),SPORTS
Ivor BROADIS,WINTERBOTTOM Walter (ENG),SPORTS
Juan SCHIAFFINO,LOPEZ Juan (URU),SPORTS
Nat LOFTHOUSE,WINTERBOTTOM Walter (ENG),SPORTS
Carlos BORGES,LOPEZ Juan (URU),SPORTS
Tom FINNEY,WINTERBOTTOM Walter (ENG),SPORTS
Luis CRUZ,LOPEZ Juan (URU),SPORTS
Bill McGARRY,WINTERBOTTOM Walter (ENG),SPORTS
Javier AMBROIS,LOPEZ Juan (URU),SPORTS
Dennis WILSHAW,WINTERBOTTOM Walter (ENG),SPORTS
Roberto LEOPARDI,LOPEZ Juan (URU),SPORTS
Syd OWEN,WINTERBOTTOM Walter (ENG),SPORTS
Juan HOHBERG,LOPEZ Juan (URU),SPORTS
Tommy TAYLOR,WINTERBOTTOM Walter (ENG),SPORTS
Julio MACEIRAS,LOPEZ Juan (URU),SPORTS
Ted BURGIN,WINTERBOTTOM Walter (ENG),SPORTS
Mirto DAVOINE,LOPEZ Juan (URU),SPORTS
Ken GREEN,WINTERBOTTOM Walter (ENG),SPORTS
Eusebio TEJERA,LOPEZ Juan (URU),SPORTS
Albert QUIXALL,WINTERBOTTOM Walter (ENG),SPORTS
Urbano RIVERA,LOPEZ Juan (URU),SPORTS
Jimmy MULLEN,WINTERBOTTOM Walter (ENG),SPORTS
Nestor CARBALLO,LOPEZ Juan (URU),SPORTS
Allenby CHILTON,WINTERBOTTOM Walter (ENG),SPORTS
Rafael SOUTO,LOPEZ Juan (URU),SPORTS
Ken ARMSTRONG,WINTERBOTTOM Walter (ENG),SPORTS
Omar MENDEZ,LOPEZ Juan (URU),SPORTS
Bedford JEZZARD,WINTERBOTTOM Walter (ENG),SPORTS
Julio PEREZ,LOPEZ Juan (URU),SPORTS
John HAYNES,WINTERBOTTOM Walter (ENG),SPORTS
Luis Ernesto CASTRO,LOPEZ Juan (URU),SPORTS
Harry HOOPER,WINTERBOTTOM Walter (ENG),SPORTS
Kurt SCHMIED,NAUSCH Walter (AUT),SPORTS
Eugene PARLIER,RAPPAN Karl (AUT),SPORTS
Gerhard HANAPPI,NAUSCH Walter (AUT),SPORTS
Roger BOCQUET,RAPPAN Karl (AUT),SPORTS
Ernst HAPPEL,NAUSCH Walter (AUT),SPORTS
Andre NEURY,RAPPAN Karl (AUT),SPORTS
Leopold BARSCHANDT,NAUSCH Walter (AUT),SPORTS
Charles CASALI,RAPPAN Karl (AUT),SPORTS
Ernst OCWIRK,NAUSCH Walter (AUT),SPORTS
Oliver EGGIMANN,RAPPAN Karl (AUT),SPORTS
Karl KOLLER,NAUSCH Walter (AUT),SPORTS
Willy KERNEN,RAPPAN Karl (AUT),SPORTS
Robert KOERNER,NAUSCH Walter (AUT),SPORTS
Kiki ANTENEN,RAPPAN Karl (AUT),SPORTS
Theodor WAGNER,NAUSCH Walter (AUT),SPORTS
Robert BALLAMAN,RAPPAN Karl (AUT),SPORTS
Erich PROBST,NAUSCH Walter (AUT),SPORTS
Jackie FATTON,RAPPAN Karl (AUT),SPORTS
Alfred KOERNER,NAUSCH Walter (AUT),SPORTS
Sepp HUEGI,RAPPAN Karl (AUT),SPORTS
Ernst STOJASPAL,NAUSCH Walter (AUT),SPORTS
Roger VONLANTHEN,RAPPAN Karl (AUT),SPORTS
Walter SCHLEGER,NAUSCH Walter (AUT),SPORTS
Walter EICH,RAPPAN Karl (AUT),SPORTS
Karl STOTZ,NAUSCH Walter (AUT),SPORTS
Georges STUBER,RAPPAN Karl (AUT),SPORTS
Walter KOLLMANN,NAUSCH Walter (AUT),SPORTS
Marcel FLUECKIGER,RAPPAN Karl (AUT),SPORTS
Karl GIESSER,NAUSCH Walter (AUT),SPORTS
Roger MATHIS,RAPPAN Karl (AUT),SPORTS
Franz PELIKAN,NAUSCH Walter (AUT),SPORTS
Heinz BIGLER,RAPPAN Karl (AUT),SPORTS
Walter ZEMAN,NAUSCH Walter (AUT),SPORTS
Norbert ESCHMANN,RAPPAN Karl (AUT),SPORTS
Alfred TEINITZER,NAUSCH Walter (AUT),SPORTS
Gilbert FESSELET,RAPPAN Karl (AUT),SPORTS
Johann RIEGLER,NAUSCH Walter (AUT),SPORTS
Ivo FROSIO,RAPPAN Karl (AUT),SPORTS
Robert DIENST,NAUSCH Walter (AUT),SPORTS
Marcel MAURON,RAPPAN Karl (AUT),SPORTS
Paul HALLA,NAUSCH Walter (AUT),SPORTS
Eugen MEIER,RAPPAN Karl (AUT),SPORTS
Walter HAUMMER,NAUSCH Walter (AUT),SPORTS
Ferdinando RIVA,RAPPAN Karl (AUT),SPORTS
Toni TUREK,HERBERGER Sepp (FRG),SPORTS
Vladimir BEARA,TIRNANIC Aleksandar (YUG),SPORTS
Fritz LABAND,HERBERGER Sepp (FRG),SPORTS
Branko STANKOVIC,TIRNANIC Aleksandar (YUG),SPORTS
Werner KOHLMEYER,HERBERGER Sepp (FRG),SPORTS
Tomislav CRNKOVIC,TIRNANIC Aleksandar (YUG),SPORTS
Horst ECKEL,HERBERGER Sepp (FRG),SPORTS
Zlatko CAJKOVSKI,TIRNANIC Aleksandar (YUG),SPORTS
Karl MAI,HERBERGER Sepp (FRG),SPORTS
Ivan HORVAT,TIRNANIC Aleksandar (YUG),SPORTS
Werner LIEBRICH,HERBERGER Sepp (FRG),SPORTS
Vujadin BOSKOV,TIRNANIC Aleksandar (YUG),SPORTS
Helmut RAHN,HERBERGER Sepp (FRG),SPORTS
Rajko MITIC,TIRNANIC Aleksandar (YUG),SPORTS
Max MORLOCK,HERBERGER Sepp (FRG),SPORTS
Bernard VUKAS,TIRNANIC Aleksandar (YUG),SPORTS
WALTER,HERBERGER Sepp (FRG),SPORTS
Stjepan BOBEK,TIRNANIC Aleksandar (YUG),SPORTS
Fritz WALTER,HERBERGER Sepp (FRG),SPORTS
Branko ZEBEC,TIRNANIC Aleksandar (YUG),SPORTS
Hans SCHAEFER,HERBERGER Sepp (FRG),SPORTS
Milos MILUTINOVIC,TIRNANIC Aleksandar (YUG),SPORTS
Hans BAUER,HERBERGER Sepp (FRG),SPORTS
Tihomir OGNJANOV,TIRNANIC Aleksandar (YUG),SPORTS
Herbert ERHARDT,HERBERGER Sepp (FRG),SPORTS
Branko KRALJ,TIRNANIC Aleksandar (YUG),SPORTS
Jupp POSIPAL,HERBERGER Sepp (FRG),SPORTS
Milan ZEKOVIC,TIRNANIC Aleksandar (YUG),SPORTS
Paul MEBUS,HERBERGER Sepp (FRG),SPORTS
Lav MANTULA,TIRNANIC Aleksandar (YUG),SPORTS
Karl-Heinz METZNER,HERBERGER Sepp (FRG),SPORTS
Ljubomir SPAJIC,TIRNANIC Aleksandar (YUG),SPORTS
Berni KLODT,HERBERGER Sepp (FRG),SPORTS
Sima MILOVANOV,TIRNANIC Aleksandar (YUG),SPORTS
Richard HERRMANN,HERBERGER Sepp (FRG),SPORTS
Bruno BELIN,TIRNANIC Aleksandar (YUG),SPORTS
Uli BIESINGER,HERBERGER Sepp (FRG),SPORTS
Zlatko PAPEC,TIRNANIC Aleksandar (YUG),SPORTS
Alfred PFAFF,HERBERGER Sepp (FRG),SPORTS
Dionizije DVORNIC,TIRNANIC Aleksandar (YUG),SPORTS
Heinz KUBSCH,HERBERGER Sepp (FRG),SPORTS
Toza VESELINOVIC,TIRNANIC Aleksandar (YUG),SPORTS
Heinz KWIATKOWSKI,HERBERGER Sepp (FRG),SPORTS
Aleksandar PETAKOVIC,TIRNANIC Aleksandar (YUG),SPORTS
Gyula GROSICS,SEBES Gusztav (HUN),SPORTS
CASTILHO,MOREIRA Zeze (BRA),SPORTS
Jeno BUZANSZKY,SEBES Gusztav (HUN),SPORTS
DJALMA SANTOS,MOREIRA Zeze (BRA),SPORTS
Gyula LORANT,SEBES Gusztav (HUN),SPORTS
NILTON SANTOS,MOREIRA Zeze (BRA),SPORTS
Mihaly LANTOS,SEBES Gusztav (HUN),SPORTS
